time,x,y,altitude
73,6.6601e+06,495854,307.536
73.1,6.65992e+06,496532,307.403
73.2,6.65973e+06,497209,307.269
73.3,6.65955e+06,497887,307.136
73.4,6.65937e+06,498565,307.003
73.5,6.65918e+06,499242,306.869
73.6,6.659e+06,499920,306.736
73.7,6.65881e+06,500597,306.602
73.8,6.65863e+06,501275,306.469
73.9,6.65844e+06,501953,306.335
74,6.65826e+06,502630,306.202
74.1,6.65807e+06,503308,306.068
74.2,6.65789e+06,503985,305.935
74.3,6.6577e+06,504663,305.801
74.4,6.65752e+06,505340,305.667
74.5,6.65733e+06,506018,305.534
74.6,6.65714e+06,506696,305.4
74.7,6.65696e+06,507373,305.266
74.8,6.65677e+06,508051,305.133
74.9,6.65659e+06,508728,304.999
75,6.6564e+06,509406,304.865
75.1,6.65622e+06,510083,304.732
75.2,6.65603e+06,510761,304.598
75.3,6.65584e+06,511438,304.464
75.4,6.65566e+06,512116,304.33
75.5,6.65547e+06,512793,304.197
75.6,6.65528e+06,513471,304.063
75.7,6.6551e+06,514148,303.929
75.8,6.65491e+06,514826,303.795
75.9,6.65472e+06,515503,303.661
76,6.65454e+06,516181,303.527
76.1,6.65435e+06,516858,303.393
76.2,6.65416e+06,517535,303.259
76.3,6.65398e+06,518213,303.125
76.4,6.65379e+06,518890,302.991
76.5,6.6536e+06,519568,302.857
76.6,6.65341e+06,520245,302.723
76.7,6.65323e+06,520923,302.589
76.8,6.65304e+06,521600,302.455
76.9,6.65285e+06,522277,302.321
77,6.65266e+06,522955,302.187
77.1,6.65248e+06,523632,302.053
77.2,6.65229e+06,524309,301.919
77.3,6.6521e+06,524987,301.785
77.4,6.65191e+06,525664,301.651
77.5,6.65172e+06,526342,301.517
77.6,6.65154e+06,527019,301.382
77.7,6.65135e+06,527696,301.248
77.8,6.65116e+06,528374,301.114
77.9,6.65097e+06,529051,300.98
78,6.65078e+06,529728,300.845
78.1,6.65059e+06,530405,300.711
78.2,6.65041e+06,531083,300.577
78.3,6.65022e+06,531760,300.443
78.4,6.65003e+06,532437,300.308
78.5,6.64984e+06,533115,300.174
78.6,6.64965e+06,533792,300.04
78.7,6.64946e+06,534469,299.905
78.8,6.64927e+06,535146,299.771
78.9,6.64908e+06,535824,299.636
79,6.64889e+06,536501,299.502
79.1,6.6487e+06,537178,299.367
79.2,6.64851e+06,537855,299.233
79.3,6.64832e+06,538533,299.098
79.4,6.64813e+06,539210,298.964
79.5,6.64794e+06,539887,298.829
79.6,6.64775e+06,540564,298.695
79.7,6.64756e+06,541241,298.56
79.8,6.64737e+06,541919,298.426
79.9,6.64718e+06,542596,298.291
80,6.64699e+06,543273,298.156
80.1,6.6468e+06,543950,298.022
80.2,6.64661e+06,544627,297.887
80.3,6.64642e+06,545304,297.752
80.4,6.64623e+06,545982,297.618
80.5,6.64604e+06,546659,297.483
80.6,6.64585e+06,547336,297.348
80.7,6.64566e+06,548013,297.214
80.8,6.64547e+06,548690,297.079
80.9,6.64527e+06,549367,296.944
81,6.64508e+06,550044,296.809
81.1,6.64489e+06,550721,296.674
81.2,6.6447e+06,551398,296.54
81.3,6.64451e+06,552075,296.405
81.4,6.64432e+06,552753,296.27
81.5,6.64413e+06,553430,296.135
81.6,6.64393e+06,554107,296
81.7,6.64374e+06,554784,295.865
81.8,6.64355e+06,555461,295.73
81.9,6.64336e+06,556138,295.595
82,6.64317e+06,556815,295.46
82.1,6.64297e+06,557492,295.325
82.2,6.64278e+06,558169,295.19
82.3,6.64259e+06,558846,295.055
82.4,6.6424e+06,559523,294.92
82.5,6.6422e+06,560200,294.785
82.6,6.64201e+06,560877,294.65
82.7,6.64182e+06,561554,294.515
82.8,6.64163e+06,562231,294.38
82.9,6.64143e+06,562908,294.245
83,6.64124e+06,563585,294.109
83.1,6.64105e+06,564262,293.974
83.2,6.64085e+06,564938,293.839
83.3,6.64066e+06,565615,293.704
83.4,6.64047e+06,566292,293.569
83.5,6.64027e+06,566969,293.433
83.6,6.64008e+06,567646,293.298
83.7,6.63989e+06,568323,293.163
83.8,6.63969e+06,569000,293.027
83.9,6.6395e+06,569677,292.892
84,6.6393e+06,570354,292.757
84.1,6.63911e+06,571031,292.621
84.2,6.63892e+06,571707,292.486
84.3,6.63872e+06,572384,292.351
84.4,6.63853e+06,573061,292.215
84.5,6.63833e+06,573738,292.08
84.6,6.63814e+06,574415,291.944
84.7,6.63794e+06,575092,291.809
84.8,6.63775e+06,575768,291.673
84.9,6.63755e+06,576445,291.538
85,6.63736e+06,577122,291.402
85.1,6.63716e+06,577799,291.267
85.2,6.63697e+06,578476,291.131
85.3,6.63677e+06,579152,290.996
85.4,6.63658e+06,579829,290.86
85.5,6.63638e+06,580506,290.724
85.6,6.63619e+06,581183,290.589
85.7,6.63599e+06,581859,290.453
85.8,6.6358e+06,582536,290.317
85.9,6.6356e+06,583213,290.182
86,6.63541e+06,583889,290.046
86.1,6.63521e+06,584566,289.91
86.2,6.63501e+06,585243,289.774
86.3,6.63482e+06,585920,289.639
86.4,6.63462e+06,586596,289.503
86.5,6.63443e+06,587273,289.367
86.6,6.63423e+06,587950,289.231
86.7,6.63403e+06,588626,289.095
86.8,6.63384e+06,589303,288.96
86.9,6.63364e+06,589980,288.824
87,6.63344e+06,590656,288.688
87.1,6.63325e+06,591333,288.552
87.2,6.63305e+06,592009,288.416
87.3,6.63285e+06,592686,288.28
87.4,6.63266e+06,593363,288.144
87.5,6.63246e+06,594039,288.008
87.6,6.63226e+06,594716,287.872
87.7,6.63206e+06,595392,287.736
87.8,6.63187e+06,596069,287.6
87.9,6.63167e+06,596746,287.464
88,6.63147e+06,597422,287.328
88.1,6.63127e+06,598099,287.192
88.2,6.63108e+06,598775,287.056
88.3,6.63088e+06,599452,286.92
88.4,6.63068e+06,600128,286.783
88.5,6.63048e+06,600805,286.647
88.6,6.63028e+06,601481,286.511
88.7,6.63009e+06,602158,286.375
88.8,6.62989e+06,602834,286.239
88.9,6.62969e+06,603511,286.102
89,6.62949e+06,604187,285.966
89.1,6.62929e+06,604864,285.83
89.2,6.62909e+06,605540,285.694
89.3,6.6289e+06,606217,285.557
89.4,6.6287e+06,606893,285.421
89.5,6.6285e+06,607569,285.285
89.6,6.6283e+06,608246,285.148
89.7,6.6281e+06,608922,285.012
89.8,6.6279e+06,609599,284.876
89.9,6.6277e+06,610275,284.739
90,6.6275e+06,610951,284.603
90.1,6.6273e+06,611628,284.466
90.2,6.6271e+06,612304,284.33
90.3,6.6269e+06,612981,284.193
90.4,6.6267e+06,613657,284.057
90.5,6.6265e+06,614333,283.92
90.6,6.6263e+06,615010,283.784
90.7,6.6261e+06,615686,283.647
90.8,6.6259e+06,616362,283.511
90.9,6.6257e+06,617039,283.374
91,6.6255e+06,617715,283.237
91.1,6.6253e+06,618391,283.101
91.2,6.6251e+06,619068,282.964
91.3,6.6249e+06,619744,282.827
91.4,6.6247e+06,620420,282.691
91.5,6.6245e+06,621096,282.554
91.6,6.6243e+06,621773,282.417
91.7,6.6241e+06,622449,282.281
91.8,6.6239e+06,623125,282.144
91.9,6.6237e+06,623801,282.007
92,6.6235e+06,624478,281.87
92.1,6.6233e+06,625154,281.733
92.2,6.62309e+06,625830,281.597
92.3,6.62289e+06,626506,281.46
92.4,6.62269e+06,627182,281.323
92.5,6.62249e+06,627859,281.186
92.6,6.62229e+06,628535,281.049
92.7,6.62209e+06,629211,280.912
92.8,6.62188e+06,629887,280.775
92.9,6.62168e+06,630563,280.638
93,6.62148e+06,631239,280.501
93.1,6.62128e+06,631915,280.364
93.2,6.62108e+06,632592,280.227
93.3,6.62087e+06,633268,280.09
93.4,6.62067e+06,633944,279.953
93.5,6.62047e+06,634620,279.816
93.6,6.62027e+06,635296,279.679
93.7,6.62006e+06,635972,279.542
93.8,6.61986e+06,636648,279.405
93.9,6.61966e+06,637324,279.268
94,6.61946e+06,638000,279.131
94.1,6.61925e+06,638676,278.993
94.2,6.61905e+06,639352,278.856
94.3,6.61885e+06,640028,278.719
94.4,6.61864e+06,640704,278.582
94.5,6.61844e+06,641380,278.444
94.6,6.61824e+06,642056,278.307
94.7,6.61803e+06,642732,278.17
94.8,6.61783e+06,643408,278.033
94.9,6.61763e+06,644084,277.895
95,6.61742e+06,644760,277.758
95.1,6.61722e+06,645436,277.621
95.2,6.61701e+06,646112,277.483
95.3,6.61681e+06,646788,277.346
95.4,6.61661e+06,647464,277.208
95.5,6.6164e+06,648140,277.071
95.6,6.6162e+06,648816,276.934
95.7,6.61599e+06,649492,276.796
95.8,6.61579e+06,650168,276.659
95.9,6.61558e+06,650844,276.521
96,6.61538e+06,651520,276.384
96.1,6.61517e+06,652195,276.246
96.2,6.61497e+06,652871,276.109
96.3,6.61476e+06,653547,275.971
96.4,6.61456e+06,654223,275.833
96.5,6.61435e+06,654899,275.696
96.6,6.61415e+06,655575,275.558
96.7,6.61394e+06,656250,275.421
96.8,6.61374e+06,656926,275.283
96.9,6.61353e+06,657602,275.145
97,6.61333e+06,658278,275.007
97.1,6.61312e+06,658954,274.87
97.2,6.61291e+06,659629,274.732
97.3,6.61271e+06,660305,274.594
97.4,6.6125e+06,660981,274.457
97.5,6.6123e+06,661657,274.319
97.6,6.61209e+06,662332,274.181
97.7,6.61188e+06,663008,274.043
97.8,6.61168e+06,663684,273.905
97.9,6.61147e+06,664360,273.767
98,6.61127e+06,665035,273.63
98.1,6.61106e+06,665711,273.492
98.2,6.61085e+06,666387,273.354
98.3,6.61065e+06,667062,273.216
98.4,6.61044e+06,667738,273.078
98.5,6.61023e+06,668414,272.94
98.6,6.61002e+06,669089,272.802
98.7,6.60982e+06,669765,272.664
98.8,6.60961e+06,670441,272.526
98.9,6.6094e+06,671116,272.388
99,6.6092e+06,671792,272.25
99.1,6.60899e+06,672467,272.112
99.2,6.60878e+06,673143,271.974
99.3,6.60857e+06,673819,271.835
99.4,6.60836e+06,674494,271.697
99.5,6.60816e+06,675170,271.559
99.6,6.60795e+06,675845,271.421
99.7,6.60774e+06,676521,271.283
99.8,6.60753e+06,677196,271.145
99.9,6.60732e+06,677872,271.006
100,6.60712e+06,678547,270.868
100.1,6.60691e+06,679223,270.73
100.2,6.6067e+06,679898,270.592
100.3,6.60649e+06,680574,270.453
100.4,6.60628e+06,681249,270.315
100.5,6.60607e+06,681925,270.177
100.6,6.60586e+06,682600,270.038
100.7,6.60566e+06,683276,269.9
100.8,6.60545e+06,683951,269.762
100.9,6.60524e+06,684627,269.623
101,6.60503e+06,685302,269.485
101.1,6.60482e+06,685977,269.346
101.2,6.60461e+06,686653,269.208
101.3,6.6044e+06,687328,269.069
101.4,6.60419e+06,688004,268.931
101.5,6.60398e+06,688679,268.792
101.6,6.60377e+06,689354,268.654
101.7,6.60356e+06,690030,268.515
101.8,6.60335e+06,690705,268.377
101.9,6.60314e+06,691380,268.238
102,6.60293e+06,692056,268.1
102.1,6.60272e+06,692731,267.961
102.2,6.60251e+06,693406,267.822
102.3,6.6023e+06,694082,267.684
102.4,6.60209e+06,694757,267.545
102.5,6.60188e+06,695432,267.406
102.6,6.60167e+06,696108,267.268
102.7,6.60146e+06,696783,267.129
102.8,6.60125e+06,697458,266.99
102.9,6.60104e+06,698133,266.852
103,6.60083e+06,698809,266.713
103.1,6.60061e+06,699484,266.574
103.2,6.6004e+06,700159,266.435
103.3,6.60019e+06,700834,266.296
103.4,6.59998e+06,701509,266.157
103.5,6.59977e+06,702185,266.019
103.6,6.59956e+06,702860,265.88
103.7,6.59935e+06,703535,265.741
103.8,6.59913e+06,704210,265.602
103.9,6.59892e+06,704885,265.463
104,6.59871e+06,705560,265.324
104.1,6.5985e+06,706236,265.185
104.2,6.59829e+06,706911,265.046
104.3,6.59807e+06,707586,264.907
104.4,6.59786e+06,708261,264.768
104.5,6.59765e+06,708936,264.629
104.6,6.59744e+06,709611,264.49
104.7,6.59722e+06,710286,264.351
104.8,6.59701e+06,710961,264.212
104.9,6.5968e+06,711636,264.073
105,6.59659e+06,712311,263.933
105.1,6.59637e+06,712986,263.794
105.2,6.59616e+06,713661,263.655
105.3,6.59595e+06,714336,263.516
105.4,6.59573e+06,715011,263.377
105.5,6.59552e+06,715686,263.237
105.6,6.59531e+06,716361,263.098
105.7,6.59509e+06,717036,262.959
105.8,6.59488e+06,717711,262.82
105.9,6.59467e+06,718386,262.68
106,6.59445e+06,719061,262.541
106.1,6.59424e+06,719736,262.402
106.2,6.59403e+06,720411,262.262
106.3,6.59381e+06,721086,262.123
106.4,6.5936e+06,721761,261.984
106.5,6.59338e+06,722436,261.844
106.6,6.59317e+06,723111,261.705
106.7,6.59296e+06,723786,261.565
106.8,6.59274e+06,724460,261.426
106.9,6.59253e+06,725135,261.286
107,6.59231e+06,725810,261.147
107.1,6.5921e+06,726485,261.007
107.2,6.59188e+06,727160,260.868
107.3,6.59167e+06,727835,260.728
107.4,6.59145e+06,728509,260.589
107.5,6.59124e+06,729184,260.449
107.6,6.59102e+06,729859,260.31
107.7,6.59081e+06,730534,260.17
107.8,6.59059e+06,731209,260.03
107.9,6.59038e+06,731883,259.891
108,6.59016e+06,732558,259.751
108.1,6.58995e+06,733233,259.611
108.2,6.58973e+06,733908,259.472
108.3,6.58951e+06,734582,259.332
108.4,6.5893e+06,735257,259.192
108.5,6.58908e+06,735932,259.052
108.6,6.58887e+06,736606,258.913
108.7,6.58865e+06,737281,258.773
108.8,6.58843e+06,737956,258.633
108.9,6.58822e+06,738630,258.493
109,6.588e+06,739305,258.353
109.1,6.58778e+06,739980,258.213
109.2,6.58757e+06,740654,258.074
109.3,6.58735e+06,741329,257.934
109.4,6.58713e+06,742004,257.794
109.5,6.58692e+06,742678,257.654
109.6,6.5867e+06,743353,257.514
109.7,6.58648e+06,744027,257.374
109.8,6.58627e+06,744702,257.234
109.9,6.58605e+06,745376,257.094
110,6.58583e+06,746051,256.954
110.1,6.58561e+06,746726,256.814
110.2,6.5854e+06,747400,256.674
110.3,6.58518e+06,748075,256.534
110.4,6.58496e+06,748749,256.393
110.5,6.58474e+06,749424,256.253
110.6,6.58453e+06,750098,256.113
110.7,6.58431e+06,750773,255.973
110.8,6.58409e+06,751447,255.833
110.9,6.58387e+06,752121,255.693
111,6.58365e+06,752796,255.552
111.1,6.58344e+06,753470,255.412
111.2,6.58322e+06,754145,255.272
111.3,6.583e+06,754819,255.132
111.4,6.58278e+06,755494,254.991
111.5,6.58256e+06,756168,254.851
111.6,6.58234e+06,756842,254.711
111.7,6.58212e+06,757517,254.57
111.8,6.5819e+06,758191,254.43
111.9,6.58169e+06,758865,254.29
112,6.58147e+06,759540,254.149
112.1,6.58125e+06,760214,254.009
112.2,6.58103e+06,760888,253.869
112.3,6.58081e+06,761563,253.728
112.4,6.58059e+06,762237,253.588
112.5,6.58037e+06,762911,253.447
112.6,6.58015e+06,763586,253.307
112.7,6.57993e+06,764260,253.166
112.8,6.57971e+06,764934,253.026
112.9,6.57949e+06,765608,252.885
113,6.57927e+06,766283,252.744
113.1,6.57905e+06,766957,252.604
113.2,6.57883e+06,767631,252.463
113.3,6.57861e+06,768305,252.323
113.4,6.57839e+06,768979,252.182
113.5,6.57817e+06,769654,252.041
113.6,6.57795e+06,770328,251.901
113.7,6.57773e+06,771002,251.76
113.8,6.57751e+06,771676,251.619
113.9,6.57729e+06,772350,251.479
114,6.57707e+06,773024,251.338
114.1,6.57684e+06,773698,251.197
114.2,6.57662e+06,774373,251.056
114.3,6.5764e+06,775047,250.915
114.4,6.57618e+06,775721,250.775
114.5,6.57596e+06,776395,250.634
114.6,6.57574e+06,777069,250.493
114.7,6.57552e+06,777743,250.352
114.8,6.57529e+06,778417,250.211
114.9,6.57507e+06,779091,250.07
115,6.57485e+06,779765,249.929
115.1,6.57463e+06,780439,249.788
115.2,6.57441e+06,781113,249.647
115.3,6.57419e+06,781787,249.506
115.4,6.57396e+06,782461,249.365
115.5,6.57374e+06,783135,249.224
115.6,6.57352e+06,783809,249.083
115.7,6.5733e+06,784483,248.942
115.8,6.57307e+06,785157,248.801
115.9,6.57285e+06,785831,248.66
116,6.57263e+06,786505,248.519
116.1,6.57241e+06,787179,248.378
116.2,6.57218e+06,787853,248.237
116.3,6.57196e+06,788526,248.096
116.4,6.57174e+06,789200,247.954
116.5,6.57151e+06,789874,247.813
116.6,6.57129e+06,790548,247.672
116.7,6.57107e+06,791222,247.531
116.8,6.57084e+06,791896,247.39
116.9,6.57062e+06,792569,247.248
117,6.5704e+06,793243,247.107
117.1,6.57017e+06,793917,246.966
117.2,6.56995e+06,794591,246.824
117.3,6.56972e+06,795265,246.683
117.4,6.5695e+06,795938,246.542
117.5,6.56928e+06,796612,246.4
117.6,6.56905e+06,797286,246.259
117.7,6.56883e+06,797960,246.118
117.8,6.5686e+06,798633,245.976
117.9,6.56838e+06,799307,245.835
118,6.56815e+06,799981,245.693
118.1,6.56793e+06,800654,245.552
118.2,6.56771e+06,801328,245.41
118.3,6.56748e+06,802002,245.269
118.4,6.56726e+06,802675,245.127
118.5,6.56703e+06,803349,244.986
118.6,6.56681e+06,804023,244.844
118.7,6.56658e+06,804696,244.702
118.8,6.56636e+06,805370,244.561
118.9,6.56613e+06,806044,244.419
119,6.5659e+06,806717,244.278
119.1,6.56568e+06,807391,244.136
119.2,6.56545e+06,808064,243.994
119.3,6.56523e+06,808738,243.853
119.4,6.565e+06,809411,243.711
119.5,6.56478e+06,810085,243.569
119.6,6.56455e+06,810758,243.427
119.7,6.56432e+06,811432,243.286
119.8,6.5641e+06,812105,243.144
119.9,6.56387e+06,812779,243.002
120,6.56365e+06,813452,242.86
120.1,6.56342e+06,814126,242.718
120.2,6.56319e+06,814799,242.576
120.3,6.56297e+06,815473,242.435
120.4,6.56274e+06,816146,242.293
120.5,6.56251e+06,816820,242.151
120.6,6.56229e+06,817493,242.009
120.7,6.56206e+06,818166,241.867
120.8,6.56183e+06,818840,241.725
120.9,6.5616e+06,819513,241.583
121,6.56138e+06,820187,241.441
121.1,6.56115e+06,820860,241.299
121.2,6.56092e+06,821533,241.157
121.3,6.56069e+06,822207,241.015
121.4,6.56047e+06,822880,240.873
121.5,6.56024e+06,823553,240.731
121.6,6.56001e+06,824227,240.589
121.7,6.55978e+06,824900,240.447
121.8,6.55956e+06,825573,240.304
121.9,6.55933e+06,826246,240.162
122,6.5591e+06,826920,240.02
122.1,6.55887e+06,827593,239.878
122.2,6.55864e+06,828266,239.736
122.3,6.55841e+06,828939,239.593
122.4,6.55819e+06,829612,239.451
122.5,6.55796e+06,830286,239.309
122.6,6.55773e+06,830959,239.167
122.7,6.5575e+06,831632,239.024
122.8,6.55727e+06,832305,238.882
122.9,6.55704e+06,832978,238.74
123,6.55681e+06,833651,238.597
123.1,6.55658e+06,834325,238.455
123.2,6.55635e+06,834998,238.313
123.3,6.55613e+06,835671,238.17
123.4,6.5559e+06,836344,238.028
123.5,6.55567e+06,837017,237.885
123.6,6.55544e+06,837690,237.743
123.7,6.55521e+06,838363,237.6
123.8,6.55498e+06,839036,237.458
123.9,6.55475e+06,839709,237.315
124,6.55452e+06,840382,237.173
124.1,6.55429e+06,841055,237.03
124.2,6.55406e+06,841728,236.888
124.3,6.55383e+06,842401,236.745
124.4,6.5536e+06,843074,236.602
124.5,6.55337e+06,843747,236.46
124.6,6.55314e+06,844420,236.317
124.7,6.55291e+06,845093,236.175
124.8,6.55268e+06,845766,236.032
124.9,6.55244e+06,846439,235.889
125,6.55221e+06,847112,235.746
125.1,6.55198e+06,847785,235.604
125.2,6.55175e+06,848458,235.461
125.3,6.55152e+06,849130,235.318
125.4,6.55129e+06,849803,235.175
125.5,6.55106e+06,850476,235.033
125.6,6.55083e+06,851149,234.89
125.7,6.55059e+06,851822,234.747
125.8,6.55036e+06,852495,234.604
125.9,6.55013e+06,853167,234.461
126,6.5499e+06,853840,234.318
126.1,6.54967e+06,854513,234.175
126.2,6.54944e+06,855186,234.033
126.3,6.5492e+06,855858,233.89
126.4,6.54897e+06,856531,233.747
126.5,6.54874e+06,857204,233.604
126.6,6.54851e+06,857877,233.461
126.7,6.54827e+06,858549,233.318
126.8,6.54804e+06,859222,233.175
126.9,6.54781e+06,859895,233.032
127,6.54758e+06,860567,232.888
127.1,6.54734e+06,861240,232.745
127.2,6.54711e+06,861913,232.602
127.3,6.54688e+06,862585,232.459
127.4,6.54665e+06,863258,232.316
127.5,6.54641e+06,863930,232.173
127.6,6.54618e+06,864603,232.03
127.7,6.54595e+06,865276,231.887
127.8,6.54571e+06,865948,231.743
127.9,6.54548e+06,866621,231.6
128,6.54525e+06,867293,231.457
128.1,6.54501e+06,867966,231.314
128.2,6.54478e+06,868638,231.17
128.3,6.54454e+06,869311,231.027
128.4,6.54431e+06,869983,230.884
128.5,6.54408e+06,870656,230.74
128.6,6.54384e+06,871328,230.597
128.7,6.54361e+06,872001,230.454
128.8,6.54337e+06,872673,230.31
128.9,6.54314e+06,873346,230.167
129,6.5429e+06,874018,230.023
129.1,6.54267e+06,874691,229.88
129.2,6.54244e+06,875363,229.736
129.3,6.5422e+06,876035,229.593
129.4,6.54197e+06,876708,229.45
129.5,6.54173e+06,877380,229.306
129.6,6.5415e+06,878052,229.162
129.7,6.54126e+06,878725,229.019
129.8,6.54103e+06,879397,228.875
129.9,6.54079e+06,880069,228.732
130,6.54055e+06,880742,228.588
130.1,6.54032e+06,881414,228.445
130.2,6.54008e+06,882086,228.301
130.3,6.53985e+06,882759,228.157
130.4,6.53961e+06,883431,228.014
130.5,6.53938e+06,884103,227.87
130.6,6.53914e+06,884775,227.726
130.7,6.5389e+06,885448,227.582
130.8,6.53867e+06,886120,227.439
130.9,6.53843e+06,886792,227.295
131,6.5382e+06,887464,227.151
131.1,6.53796e+06,888136,227.007
131.2,6.53772e+06,888808,226.864
131.3,6.53749e+06,889481,226.72
131.4,6.53725e+06,890153,226.576
131.5,6.53701e+06,890825,226.432
131.6,6.53678e+06,891497,226.288
131.7,6.53654e+06,892169,226.144
131.8,6.5363e+06,892841,226
131.9,6.53607e+06,893513,225.856
132,6.53583e+06,894185,225.712
132.1,6.53559e+06,894857,225.568
132.2,6.53535e+06,895529,225.425
132.3,6.53512e+06,896201,225.28
132.4,6.53488e+06,896873,225.136
132.5,6.53464e+06,897545,224.992
132.6,6.5344e+06,898217,224.848
132.7,6.53417e+06,898889,224.704
132.8,6.53393e+06,899561,224.56
132.9,6.53369e+06,900233,224.416
133,6.53345e+06,900905,224.272
133.1,6.53321e+06,901577,224.128
133.2,6.53297e+06,902249,223.984
133.3,6.53274e+06,902921,223.839
133.4,6.5325e+06,903593,223.695
133.5,6.53226e+06,904265,223.551
133.6,6.53202e+06,904937,223.407
133.7,6.53178e+06,905608,223.263
133.8,6.53154e+06,906280,223.118
133.9,6.5313e+06,906952,222.974
134,6.53106e+06,907624,222.83
134.1,6.53083e+06,908296,222.685
134.2,6.53059e+06,908967,222.541
134.3,6.53035e+06,909639,222.397
134.4,6.53011e+06,910311,222.252
134.5,6.52987e+06,910983,222.108
134.6,6.52963e+06,911654,221.963
134.7,6.52939e+06,912326,221.819
134.8,6.52915e+06,912998,221.675
134.9,6.52891e+06,913670,221.53
135,6.52867e+06,914341,221.386
135.1,6.52843e+06,915013,221.241
135.2,6.52819e+06,915685,221.097
135.3,6.52795e+06,916356,220.952
135.4,6.52771e+06,917028,220.807
135.5,6.52747e+06,917700,220.663
135.6,6.52723e+06,918371,220.518
135.7,6.52699e+06,919043,220.374
135.8,6.52675e+06,919714,220.229
135.9,6.52651e+06,920386,220.084
136,6.52627e+06,921057,219.94
136.1,6.52602e+06,921729,219.795
136.2,6.52578e+06,922400,219.65
136.3,6.52554e+06,923072,219.506
136.4,6.5253e+06,923744,219.361
136.5,6.52506e+06,924415,219.216
136.6,6.52482e+06,925086,219.071
136.7,6.52458e+06,925758,218.927
136.8,6.52434e+06,926429,218.782
136.9,6.52409e+06,927101,218.637
137,6.52385e+06,927772,218.492
137.1,6.52361e+06,928444,218.347
137.2,6.52337e+06,929115,218.202
137.3,6.52313e+06,929786,218.057
137.4,6.52288e+06,930458,217.913
137.5,6.52264e+06,931129,217.768
137.6,6.5224e+06,931801,217.623
137.7,6.52216e+06,932472,217.478
137.8,6.52191e+06,933143,217.333
137.9,6.52167e+06,933815,217.188
138,6.52143e+06,934486,217.043
138.1,6.52119e+06,935157,216.898
138.2,6.52094e+06,935828,216.753
138.3,6.5207e+06,936500,216.608
138.4,6.52046e+06,937171,216.462
138.5,6.52021e+06,937842,216.317
138.6,6.51997e+06,938513,216.172
138.7,6.51973e+06,939185,216.027
138.8,6.51949e+06,939856,215.882
138.9,6.51924e+06,940527,215.737
139,6.519e+06,941198,215.592
139.1,6.51875e+06,941869,215.446
139.2,6.51851e+06,942540,215.301
139.3,6.51827e+06,943211,215.156
139.4,6.51802e+06,943883,215.011
139.5,6.51778e+06,944554,214.865
139.6,6.51753e+06,945225,214.72
139.7,6.51729e+06,945896,214.575
139.8,6.51705e+06,946567,214.429
139.9,6.5168e+06,947238,214.284
140,6.51656e+06,947909,214.139
140.1,6.51631e+06,948580,213.993
140.2,6.51607e+06,949251,213.848
140.3,6.51582e+06,949922,213.702
140.4,6.51558e+06,950593,213.557
140.5,6.51533e+06,951264,213.412
140.6,6.51509e+06,951935,213.266
140.7,6.51484e+06,952606,213.121
140.8,6.5146e+06,953277,212.975
140.9,6.51435e+06,953948,212.83
141,6.51411e+06,954619,212.684
141.1,6.51386e+06,955290,212.538
141.2,6.51362e+06,955960,212.393
141.3,6.51337e+06,956631,212.247
141.4,6.51313e+06,957302,212.102
141.5,6.51288e+06,957973,211.956
141.6,6.51263e+06,958644,211.81
141.7,6.51239e+06,959315,211.665
141.8,6.51214e+06,959985,211.519
141.9,6.5119e+06,960656,211.373
142,6.51165e+06,961327,211.228
142.1,6.5114e+06,961998,211.082
142.2,6.51116e+06,962668,210.936
142.3,6.51091e+06,963339,210.79
142.4,6.51066e+06,964010,210.644
142.5,6.51042e+06,964681,210.499
142.6,6.51017e+06,965351,210.353
142.7,6.50992e+06,966022,210.207
142.8,6.50968e+06,966693,210.061
142.9,6.50943e+06,967363,209.915
143,6.50918e+06,968034,209.769
143.1,6.50893e+06,968704,209.623
143.2,6.50869e+06,969375,209.477
143.3,6.50844e+06,970046,209.331
143.4,6.50819e+06,970716,209.186
143.5,6.50794e+06,971387,209.04
143.6,6.5077e+06,972057,208.894
143.7,6.50745e+06,972728,208.747
143.8,6.5072e+06,973398,208.601
143.9,6.50695e+06,974069,208.455
144,6.5067e+06,974739,208.309
144.1,6.50646e+06,975410,208.163
144.2,6.50621e+06,976080,208.017
144.3,6.50596e+06,976751,207.871
144.4,6.50571e+06,977421,207.725
144.5,6.50546e+06,978092,207.579
144.6,6.50521e+06,978762,207.432
144.7,6.50496e+06,979433,207.286
144.8,6.50472e+06,980103,207.14
144.9,6.50447e+06,980773,206.994
145,6.50422e+06,981444,206.848
145.1,6.50397e+06,982114,206.701
145.2,6.50372e+06,982784,206.555
145.3,6.50347e+06,983455,206.409
145.4,6.50322e+06,984125,206.262
145.5,6.50297e+06,984795,206.116
145.6,6.50272e+06,985466,205.97
145.7,6.50247e+06,986136,205.823
145.8,6.50222e+06,986806,205.677
145.9,6.50197e+06,987476,205.53
146,6.50172e+06,988146,205.384
146.1,6.50147e+06,988817,205.238
146.2,6.50122e+06,989487,205.091
146.3,6.50097e+06,990157,204.945
146.4,6.50072e+06,990827,204.798
146.5,6.50047e+06,991497,204.652
146.6,6.50022e+06,992168,204.505
146.7,6.49997e+06,992838,204.359
146.8,6.49972e+06,993508,204.212
146.9,6.49947e+06,994178,204.065
147,6.49922e+06,994848,203.919
147.1,6.49897e+06,995518,203.772
147.2,6.49872e+06,996188,203.626
147.3,6.49846e+06,996858,203.479
